Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
,ANTI-0103,Grassland,2018,24-05-2018,05:49:00,05:59:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,15.6,72.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0103,Grassland,2018,24-05-2018,05:49:00,05:59:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,15.6,72.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,Wood Duck,Aix sponsa,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0089,Grassland,2018,24-05-2018,06:20:00,06:30:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,14.1,79.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0104,Grassland,2018,24-05-2018,06:05:00,06:15:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,13.8,81.2,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0104,Grassland,2018,24-05-2018,06:05:00,06:15:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,13.8,81.2,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0104,Grassland,2018,24-05-2018,06:05:00,06:15:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,13.8,81.2,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0104,Grassland,2018,24-05-2018,06:05:00,06:15:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,13.8,81.2,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0104,Grassland,2018,24-05-2018,06:05:00,06:15:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,13.8,81.2,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0104,Grassland,2018,24-05-2018,06:05:00,06:15:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,13.8,81.2,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0104,Grassland,2018,24-05-2018,06:05:00,06:15:00,1,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,13.8,81.2,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0104,Grassland,2018,24-05-2018,06:05:00,06:15:00,1,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,Eastern Bluebird,Sialia sialis,13.8,81.2,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0076,Grassland,2018,24-05-2018,06:56:00,07:06:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,14.6,85.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Kingbird,Tyrannus tyrannus,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0077,Grassland,2018,24-05-2018,06:35:00,06:45:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,14.3,81.3,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,7.5 - 10 min,Visualization,50 - 100 Meters,FALSE,Male,Eastern Bluebird,Sialia sialis,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Tree Swallow,Tachycineta bicolor,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,ANTI-0142,Grassland,2018,24-05-2018,05:45:00,05:55:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,17.8,60.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,5 - 7.5 min,Visualization,unknown,TRUE,Undetermined,Tree Swallow,Tachycineta bicolor,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
,ANTI-0141,Grassland,2018,24-05-2018,05:58:00,06:08:00,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Male,Downy Woodpecker,Picoides pubescens,18.1,63.1,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Female,Eastern Bluebird,Sialia sialis,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,0-2.5 min,Visualization,unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,Northern Cardinal,Cardinalis cardinalis,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,ANTI-0184,Grassland,2018,24-05-2018,07:46:00,07:56:00,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,26,54.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
